Region,Year,Age,count_diff,rate_ratio
EAW,1952,82,-1525,1.36
EAW,1952,83,-1707,1.35
EAW,1952,84,-2095,1.3
EAW,1952,85,-2010,1.3
EAW,1952,86,-1808,1.34
EAW,1952,87,-1723,1.33
EAW,1952,88,-1676,1.28
EAW,1952,89,-1462,1.31
EAW,1952,90,-1205,1.32
EAW,1952,91,-1053,1.27
EAW,1952,92,-843,1.33
EAW,1952,93,-641,1.35
EAW,1952,94,-555,1.21
EAW,1952,95,-347,1.5
EAW,1952,96,-299,1.23
EAW,1952,97,-226,1.17
EAW,1952,98,-119,1.21
EAW,1952,99,-94,1.07
EAW,1952,100,-55,0.8
EAW,1953,0,2650,1.27
EAW,1953,1,97,1.11
EAW,1953,2,51,1.08
EAW,1953,3,83,1.26
EAW,1953,4,79,1.31
EAW,1953,5,82,1.34
EAW,1953,6,76,1.34
EAW,1953,7,71,1.51
EAW,1953,8,43,1.33
EAW,1953,9,51,1.46
EAW,1953,10,28,1.23
EAW,1953,11,30,1.29
EAW,1953,12,11,1.09
EAW,1953,13,51,1.46
EAW,1953,14,49,1.43
EAW,1953,15,77,1.76
EAW,1953,16,84,1.7
EAW,1953,17,102,1.72
EAW,1953,18,81,1.5
EAW,1953,19,126,1.86
EAW,1953,20,139,1.96
EAW,1953,21,156,2.05
EAW,1953,22,123,1.75
EAW,1953,23,136,1.68
EAW,1953,24,110,1.55
EAW,1953,25,123,1.6
EAW,1953,26,78,1.31
EAW,1953,27,74,1.26
EAW,1953,28,152,1.55
EAW,1953,29,86,1.27
EAW,1953,30,127,1.39
EAW,1953,31,80,1.25
EAW,1953,32,81,1.2
EAW,1953,33,93,1.22
EAW,1953,34,18,1.08
EAW,1953,35,100,1.33
EAW,1953,36,86,1.25
EAW,1953,37,112,1.26
EAW,1953,38,68,1.15
EAW,1953,39,137,1.26
EAW,1953,40,117,1.21
EAW,1953,41,172,1.28
EAW,1953,42,183,1.24
EAW,1953,43,193,1.24
EAW,1953,44,187,1.22
EAW,1953,45,422,1.46
EAW,1953,46,489,1.47
EAW,1953,47,467,1.42
EAW,1953,48,595,1.48
EAW,1953,49,677,1.52
EAW,1953,50,885,1.66
EAW,1953,51,978,1.69
EAW,1953,52,1168,1.74
EAW,1953,53,1311,1.82
EAW,1953,54,1235,1.88
EAW,1953,55,1176,1.9
EAW,1953,56,1256,1.88
EAW,1953,57,1506,2.02
EAW,1953,58,1377,1.87
EAW,1953,59,1536,1.9
EAW,1953,60,1572,1.89
EAW,1953,61,1653,1.94
EAW,1953,62,1868,1.96
EAW,1953,63,1851,1.92
EAW,1953,64,1902,1.93
EAW,1953,65,1772,1.87
EAW,1953,66,1567,1.8
EAW,1953,67,1841,1.85
EAW,1953,68,1597,1.78
EAW,1953,69,1405,1.73
EAW,1953,70,1281,1.71
EAW,1953,71,1039,1.67
EAW,1953,72,997,1.66
EAW,1953,73,489,1.58
EAW,1953,74,-1,1.49
EAW,1953,75,-277,1.46
EAW,1953,76,-258,1.48
EAW,1953,77,-729,1.41
EAW,1953,78,-1042,1.39
EAW,1953,79,-1052,1.4
EAW,1953,80,-1466,1.34
EAW,1953,81,-1336,1.37
EAW,1953,82,-1621,1.36
EAW,1953,83,-1971,1.3
EAW,1953,84,-1863,1.35
EAW,1953,85,-2190,1.27
EAW,1953,86,-2178,1.27
EAW,1953,87,-1860,1.3
EAW,1953,88,-1728,1.29
EAW,1953,89,-1559,1.28
EAW,1953,90,-1390,1.24
EAW,1953,91,-1067,1.26
EAW,1953,92,-1067,1.13
EAW,1953,93,-838,1.09
EAW,1953,94,-530,1.27
EAW,1953,95,-452,1.16
EAW,1953,96,-277,1.43
EAW,1953,97,-199,1.47
EAW,1953,98,-167,1.28
EAW,1953,99,-83,1.32
EAW,1953,100,-45,1.95
EAW,1954,0,2750,1.31
EAW,1954,1,151,1.28
EAW,1954,2,60,1.16
EAW,1954,3,86,1.38
EAW,1954,4,74,1.41
EAW,1954,5,45,1.2
EAW,1954,6,61,1.36
EAW,1954,7,78,1.54
EAW,1954,8,58,1.64
EAW,1954,9,41,1.39
EAW,1954,10,51,1.46
EAW,1954,11,21,1.19
EAW,1954,12,41,1.46
EAW,1954,13,38,1.39
EAW,1954,14,55,1.58
EAW,1954,15,58,1.47
EAW,1954,16,81,1.56
EAW,1954,17,90,1.65
EAW,1954,18,110,1.78
EAW,1954,19,116,1.9
EAW,1954,20,145,2
EAW,1954,21,137,1.81
EAW,1954,22,151,2.11
EAW,1954,23,134,1.77
EAW,1954,24,73,1.39
EAW,1954,25,88,1.42
EAW,1954,26,108,1.53
EAW,1954,27,36,1.15
EAW,1954,28,178,1.71
EAW,1954,29,37,1.12
EAW,1954,30,114,1.37
EAW,1954,31,85,1.26
EAW,1954,32,30,1.09
EAW,1954,33,133,1.34
EAW,1954,34,59,1.15
EAW,1954,35,89,1.28
EAW,1954,36,66,1.22
EAW,1954,37,40,1.12
EAW,1954,38,111,1.25
EAW,1954,39,116,1.22
EAW,1954,40,78,1.15
EAW,1954,41,188,1.31
EAW,1954,42,317,1.44
EAW,1954,43,199,1.26
EAW,1954,44,331,1.38
EAW,1954,45,384,1.41
EAW,1954,46,437,1.42
EAW,1954,47,570,1.54
EAW,1954,48,525,1.44
EAW,1954,49,703,1.54
EAW,1954,50,920,1.69
EAW,1954,51,893,1.64
EAW,1954,52,1148,1.73
EAW,1954,53,1191,1.68
EAW,1954,54,1474,1.89
EAW,1954,55,1264,1.88
EAW,1954,56,1422,1.97
EAW,1954,57,1519,2.01
EAW,1954,58,1571,1.99
EAW,1954,59,1535,1.92
EAW,1954,60,1577,1.94
EAW,1954,61,1708,1.95
EAW,1954,62,1831,1.95
EAW,1954,63,1875,1.93
EAW,1954,64,1848,1.92
EAW,1954,65,1943,1.94
EAW,1954,66,1700,1.86
EAW,1954,67,1553,1.79
EAW,1954,68,1580,1.79
EAW,1954,69,1444,1.76
EAW,1954,70,1241,1.72
EAW,1954,71,1057,1.69
EAW,1954,72,733,1.62
EAW,1954,73,746,1.65
EAW,1954,74,-16,1.52
EAW,1954,75,82,1.55
EAW,1954,76,-284,1.5
EAW,1954,77,-669,1.45
EAW,1954,78,-624,1.48
EAW,1954,79,-1097,1.43
EAW,1954,80,-1441,1.36
EAW,1954,81,-1380,1.39
EAW,1954,82,-1467,1.4
EAW,1954,83,-1605,1.4
EAW,1954,84,-2018,1.33
EAW,1954,85,-2049,1.31
EAW,1954,86,-1956,1.34
EAW,1954,87,-1824,1.36
EAW,1954,88,-1619,1.37
EAW,1954,89,-1636,1.28
EAW,1954,90,-1436,1.27
EAW,1954,91,-1082,1.35
EAW,1954,92,-983,1.27
EAW,1954,93,-775,1.31
EAW,1954,94,-562,1.3
EAW,1954,95,-425,1.41
EAW,1954,96,-322,1.4
EAW,1954,97,-208,1.25
EAW,1954,98,-155,1.62
EAW,1954,99,-110,1.41
EAW,1954,100,-49,1.37
EAW,1955,0,2693,1.31
EAW,1955,1,46,1.04
EAW,1955,2,66,1.16
EAW,1955,3,19,1.03
EAW,1955,4,21,1.06
EAW,1955,5,2,0.96
EAW,1955,6,70,1.45
EAW,1955,7,109,1.86
EAW,1955,8,56,1.35
EAW,1955,9,42,1.43
EAW,1955,10,28,1.23
EAW,1955,11,56,1.67
EAW,1955,12,43,1.35
EAW,1955,13,35,1.32
EAW,1955,14,56,1.56
EAW,1955,15,119,2.28
EAW,1955,16,113,2.13
EAW,1955,17,126,1.98
EAW,1955,18,163,2.43
EAW,1955,19,128,1.88
EAW,1955,20,193,2.46
EAW,1955,21,173,2.11
EAW,1955,22,193,2.34
EAW,1955,23,146,2.05
EAW,1955,24,131,1.77
EAW,1955,25,120,1.57
EAW,1955,26,119,1.65
EAW,1955,27,60,1.28
EAW,1955,28,59,1.22
EAW,1955,29,130,1.48
EAW,1955,30,110,1.39
EAW,1955,31,47,1.16
EAW,1955,32,101,1.3
EAW,1955,33,121,1.35
EAW,1955,34,86,1.21
EAW,1955,35,119,1.28
EAW,1955,36,66,1.2
EAW,1955,37,78,1.24
EAW,1955,38,147,1.41
EAW,1955,39,160,1.33
EAW,1955,40,205,1.37
EAW,1955,41,197,1.35
EAW,1955,42,260,1.39
EAW,1955,43,212,1.29
EAW,1955,44,250,1.3
EAW,1955,45,319,1.36
EAW,1955,46,514,1.52
EAW,1955,47,485,1.44
EAW,1955,48,596,1.49
EAW,1955,49,733,1.55
EAW,1955,50,836,1.6
EAW,1955,51,1028,1.75
EAW,1955,52,1209,1.77
EAW,1955,53,1382,1.84
EAW,1955,54,1411,1.75
EAW,1955,55,1583,1.91
EAW,1955,56,1534,1.98
EAW,1955,57,1617,2.02
EAW,1955,58,1659,2
EAW,1955,59,1544,1.94
EAW,1955,60,1502,1.89
EAW,1955,61,1723,1.97
EAW,1955,62,1815,1.92
EAW,1955,63,2088,2.02
EAW,1955,64,2078,2
EAW,1955,65,1835,1.9
EAW,1955,66,1594,1.82
EAW,1955,67,1834,1.87
EAW,1955,68,1447,1.77
EAW,1955,69,1499,1.78
EAW,1955,70,1178,1.71
EAW,1955,71,928,1.67
EAW,1955,72,789,1.65
EAW,1955,73,193,1.55
EAW,1955,74,120,1.56
EAW,1955,75,-208,1.53
EAW,1955,76,-281,1.53
EAW,1955,77,-356,1.54
EAW,1955,78,-950,1.46
EAW,1955,79,-852,1.5
EAW,1955,80,-1686,1.37
EAW,1955,81,-1746,1.36
EAW,1955,82,-1904,1.36
EAW,1955,83,-1960,1.36
EAW,1955,84,-2285,1.32
EAW,1955,85,-2143,1.34
EAW,1955,86,-2231,1.31
EAW,1955,87,-2209,1.28
EAW,1955,88,-1876,1.33
EAW,1955,89,-1785,1.32
EAW,1955,90,-1635,1.23
EAW,1955,91,-1235,1.32
EAW,1955,92,-1039,1.33
EAW,1955,93,-827,1.3
EAW,1955,94,-625,1.3
EAW,1955,95,-499,1.26
EAW,1955,96,-364,1.28
EAW,1955,97,-298,1.08
EAW,1955,98,-179,1.28
EAW,1955,99,-115,1.77
EAW,1955,100,-80,1.22
EAW,1956,0,2704,1.32
EAW,1956,1,66,1.09
EAW,1956,2,79,1.24
EAW,1956,3,46,1.17
EAW,1956,4,67,1.35
EAW,1956,5,44,1.23
EAW,1956,6,55,1.37
EAW,1956,7,70,1.55
EAW,1956,8,43,1.32
EAW,1956,9,46,1.4
EAW,1956,10,63,1.72
EAW,1956,11,43,1.49
EAW,1956,12,44,1.44
EAW,1956,13,34,1.31
EAW,1956,14,62,1.71
EAW,1956,15,80,2.1
EAW,1956,16,101,2.04
EAW,1956,17,134,2.2
EAW,1956,18,114,1.93
EAW,1956,19,148,2.42
EAW,1956,20,129,2
EAW,1956,21,162,2.08
EAW,1956,22,148,1.92
EAW,1956,23,154,1.99
EAW,1956,24,130,1.85
EAW,1956,25,139,1.91
EAW,1956,26,121,1.68
EAW,1956,27,99,1.51
EAW,1956,28,95,1.42
EAW,1956,29,141,1.6
EAW,1956,30,84,1.3
EAW,1956,31,118,1.43
EAW,1956,32,61,1.19
EAW,1956,33,114,1.35
EAW,1956,34,59,1.16
EAW,1956,35,136,1.3
EAW,1956,36,73,1.17
EAW,1956,37,109,1.3
EAW,1956,38,132,1.37
EAW,1956,39,133,1.31
EAW,1956,40,178,1.34
EAW,1956,41,168,1.3
EAW,1956,42,106,1.17
EAW,1956,43,291,1.4
EAW,1956,44,308,1.4
EAW,1956,45,323,1.37
EAW,1956,46,466,1.47
EAW,1956,47,536,1.49
EAW,1956,48,697,1.6
EAW,1956,49,683,1.52
EAW,1956,50,903,1.69
EAW,1956,51,968,1.69
EAW,1956,52,1143,1.75
EAW,1956,53,1409,1.86
EAW,1956,54,1435,1.82
EAW,1956,55,1763,1.94
EAW,1956,56,1730,1.92
EAW,1956,57,1899,2.13
EAW,1956,58,1723,2.03
EAW,1956,59,1811,2.06
EAW,1956,60,1767,2.02
EAW,1956,61,1605,1.93
EAW,1956,62,2031,2.05
EAW,1956,63,1881,1.92
EAW,1956,64,2059,1.97
EAW,1956,65,1897,1.92
EAW,1956,66,1573,1.83
EAW,1956,67,1774,1.87
EAW,1956,68,1790,1.87
EAW,1956,69,1402,1.78
EAW,1956,70,1208,1.73
EAW,1956,71,1030,1.71
EAW,1956,72,815,1.67
EAW,1956,73,394,1.61
EAW,1956,74,227,1.59
EAW,1956,75,-178,1.56
EAW,1956,76,-480,1.54
EAW,1956,77,-796,1.49
EAW,1956,78,-1079,1.47
EAW,1956,79,-1364,1.45
EAW,1956,80,-1797,1.38
EAW,1956,81,-1725,1.39
EAW,1956,82,-2005,1.36
EAW,1956,83,-2112,1.36
EAW,1956,84,-2334,1.32
EAW,1956,85,-2258,1.34
EAW,1956,86,-2474,1.27
EAW,1956,87,-2077,1.32
EAW,1956,88,-2029,1.3
EAW,1956,89,-1917,1.28
EAW,1956,90,-1574,1.29
EAW,1956,91,-1356,1.28
EAW,1956,92,-1093,1.33
EAW,1956,93,-882,1.33
EAW,1956,94,-763,1.15
EAW,1956,95,-481,1.34
EAW,1956,96,-399,1.23
EAW,1956,97,-262,1.2
EAW,1956,98,-189,0.94
EAW,1956,99,-105,1.49
EAW,1956,100,-78,1.31
EAW,1957,0,2462,1.28
EAW,1957,1,99,1.15
EAW,1957,2,18,1.01
EAW,1957,3,51,1.16
EAW,1957,4,84,1.42
EAW,1957,5,67,1.41
EAW,1957,6,44,1.29
EAW,1957,7,42,1.32
EAW,1957,8,61,1.54
EAW,1957,9,58,1.48
EAW,1957,10,75,1.62
EAW,1957,11,29,1.29
EAW,1957,12,35,1.24
EAW,1957,13,72,1.66
EAW,1957,14,61,1.51
EAW,1957,15,95,1.97
EAW,1957,16,120,2.13
EAW,1957,17,108,1.77
EAW,1957,18,164,2.09
EAW,1957,19,168,2.26
EAW,1957,20,199,2.36
EAW,1957,21,184,2.19
EAW,1957,22,171,2.14
EAW,1957,23,150,1.98
EAW,1957,24,108,1.62
EAW,1957,25,118,1.65
EAW,1957,26,112,1.56
EAW,1957,27,110,1.59
EAW,1957,28,123,1.6
EAW,1957,29,84,1.35
EAW,1957,30,88,1.35
EAW,1957,31,81,1.29
EAW,1957,32,94,1.3
EAW,1957,33,115,1.37
EAW,1957,34,74,1.21
EAW,1957,35,130,1.32
EAW,1957,36,135,1.28
EAW,1957,37,133,1.28
EAW,1957,38,86,1.21
EAW,1957,39,82,1.2
EAW,1957,40,98,1.22
EAW,1957,41,134,1.24
EAW,1957,42,227,1.35
EAW,1957,43,269,1.37
EAW,1957,44,331,1.43
EAW,1957,45,350,1.4
EAW,1957,46,432,1.44
EAW,1957,47,508,1.48
EAW,1957,48,551,1.46
EAW,1957,49,826,1.66
EAW,1957,50,728,1.51
EAW,1957,51,944,1.68
EAW,1957,52,1216,1.77
EAW,1957,53,1485,1.89
EAW,1957,54,1680,1.95
EAW,1957,55,1846,2.06
EAW,1957,56,2026,1.96
EAW,1957,57,2064,1.99
EAW,1957,58,1908,2.06
EAW,1957,59,2032,2.13
EAW,1957,60,1759,1.97
EAW,1957,61,1895,2.06
EAW,1957,62,1972,2
EAW,1957,63,1845,1.92
EAW,1957,64,2397,2.08
EAW,1957,65,2165,2
EAW,1957,66,1823,1.92
EAW,1957,67,1800,1.88
EAW,1957,68,1903,1.93
EAW,1957,69,1826,1.9
EAW,1957,70,1436,1.81
EAW,1957,71,827,1.69
EAW,1957,72,890,1.71
EAW,1957,73,513,1.65
EAW,1957,74,91,1.59
EAW,1957,75,45,1.61
EAW,1957,76,-554,1.54
EAW,1957,77,-909,1.5
EAW,1957,78,-1111,1.48
EAW,1957,79,-1281,1.47
EAW,1957,80,-1923,1.37
EAW,1957,81,-1941,1.37
EAW,1957,82,-2109,1.36
EAW,1957,83,-1982,1.38
EAW,1957,84,-2234,1.34
EAW,1957,85,-2180,1.33
EAW,1957,86,-2094,1.34
EAW,1957,87,-2013,1.33
EAW,1957,88,-1950,1.29
EAW,1957,89,-1872,1.25
EAW,1957,90,-1481,1.34
EAW,1957,91,-1313,1.28
EAW,1957,92,-1007,1.33
EAW,1957,93,-948,1.17
EAW,1957,94,-717,1.27
EAW,1957,95,-491,1.42
EAW,1957,96,-381,1.19
EAW,1957,97,-257,1.25
EAW,1957,98,-168,1.13
EAW,1957,99,-103,1.33
EAW,1957,100,-78,1.34
EAW,1958,0,2583,1.29
EAW,1958,1,136,1.26
EAW,1958,2,69,1.19
EAW,1958,3,70,1.33
EAW,1958,4,83,1.6
EAW,1958,5,55,1.3
EAW,1958,6,72,1.58
EAW,1958,7,69,1.66
EAW,1958,8,79,2.03
EAW,1958,9,48,1.44
EAW,1958,10,65,1.69
EAW,1958,11,50,1.44
EAW,1958,12,57,1.64
EAW,1958,13,72,1.88
EAW,1958,14,62,1.68
EAW,1958,15,94,2.06
EAW,1958,16,86,1.89
EAW,1958,17,157,2.68
EAW,1958,18,169,2.61
EAW,1958,19,188,2.55
EAW,1958,20,200,2.68
EAW,1958,21,179,2.28
EAW,1958,22,125,1.67
EAW,1958,23,111,1.59
EAW,1958,24,97,1.59
EAW,1958,25,111,1.65
EAW,1958,26,160,2.1
EAW,1958,27,139,1.77
EAW,1958,28,124,1.6
EAW,1958,29,96,1.44
EAW,1958,30,59,1.24
EAW,1958,31,70,1.28
EAW,1958,32,132,1.47
EAW,1958,33,71,1.22
EAW,1958,34,142,1.41
EAW,1958,35,186,1.53
EAW,1958,36,135,1.32
EAW,1958,37,152,1.32
EAW,1958,38,164,1.31
EAW,1958,39,75,1.19
EAW,1958,40,130,1.33
EAW,1958,41,180,1.37
EAW,1958,42,200,1.32
EAW,1958,43,246,1.36
EAW,1958,44,314,1.41
EAW,1958,45,370,1.45
EAW,1958,46,407,1.43
EAW,1958,47,452,1.43
EAW,1958,48,570,1.5
EAW,1958,49,796,1.63
EAW,1958,50,844,1.61
EAW,1958,51,1016,1.71
EAW,1958,52,1239,1.81
EAW,1958,53,1395,1.83
EAW,1958,54,1523,1.87
EAW,1958,55,1713,1.95
EAW,1958,56,1931,1.99
EAW,1958,57,2288,2.08
EAW,1958,58,2390,2.11
EAW,1958,59,2112,2.08
EAW,1958,60,2060,2.12
EAW,1958,61,1873,2.02
EAW,1958,62,1906,2
EAW,1958,63,1858,1.94
EAW,1958,64,2127,2.02
EAW,1958,65,2046,1.96
EAW,1958,66,1888,1.94
EAW,1958,67,2028,1.94
EAW,1958,68,1681,1.86
EAW,1958,69,1386,1.79
EAW,1958,70,1363,1.81
EAW,1958,71,1017,1.74
EAW,1958,72,1061,1.76
EAW,1958,73,562,1.68
EAW,1958,74,78,1.61
EAW,1958,75,-316,1.56
EAW,1958,76,-635,1.54
EAW,1958,77,-921,1.53
EAW,1958,78,-1610,1.45
EAW,1958,79,-1628,1.45
EAW,1958,80,-2046,1.4
EAW,1958,81,-1876,1.43
EAW,1958,82,-2216,1.39
EAW,1958,83,-2453,1.35
EAW,1958,84,-2532,1.33
EAW,1958,85,-2494,1.31
EAW,1958,86,-2512,1.29
EAW,1958,87,-2325,1.31
EAW,1958,88,-2001,1.34
EAW,1958,89,-1917,1.27
EAW,1958,90,-1684,1.29
EAW,1958,91,-1407,1.3
EAW,1958,92,-1234,1.29
EAW,1958,93,-922,1.34
EAW,1958,94,-792,1.25
EAW,1958,95,-604,1.23
EAW,1958,96,-410,1.25
EAW,1958,97,-340,1.04
EAW,1958,98,-207,1.11
EAW,1958,99,-122,1.22
EAW,1958,100,-81,0.78
EAW,1959,0,2279,1.25
EAW,1959,1,109,1.17
EAW,1959,2,97,1.32
EAW,1959,3,64,1.25
EAW,1959,4,51,1.26
EAW,1959,5,31,1.16
EAW,1959,6,63,1.44
EAW,1959,7,95,1.92
EAW,1959,8,52,1.45
EAW,1959,9,44,1.5
EAW,1959,10,29,1.25
EAW,1959,11,44,1.42
EAW,1959,12,57,1.41
EAW,1959,13,12,1.05
EAW,1959,14,67,1.68
EAW,1959,15,122,2.26
EAW,1959,16,146,2.15
EAW,1959,17,143,2.28
EAW,1959,18,214,3.06
EAW,1959,19,243,3.32
EAW,1959,20,205,2.63
EAW,1959,21,202,2.34
EAW,1959,22,145,1.93
EAW,1959,23,145,1.85
EAW,1959,24,145,1.86
EAW,1959,25,126,1.76
EAW,1959,26,109,1.62
EAW,1959,27,106,1.57
EAW,1959,28,107,1.56
EAW,1959,29,96,1.42
EAW,1959,30,84,1.37
EAW,1959,31,82,1.33
EAW,1959,32,136,1.49
EAW,1959,33,91,1.3
EAW,1959,34,70,1.21
EAW,1959,35,103,1.27
EAW,1959,36,115,1.3
EAW,1959,37,199,1.49
EAW,1959,38,151,1.27
EAW,1959,39,138,1.23
EAW,1959,40,184,1.41
EAW,1959,41,202,1.45
EAW,1959,42,155,1.28
EAW,1959,43,244,1.38
EAW,1959,44,310,1.43
EAW,1959,45,337,1.42
EAW,1959,46,383,1.44
EAW,1959,47,484,1.48
EAW,1959,48,607,1.56
EAW,1959,49,757,1.62
EAW,1959,50,784,1.58
EAW,1959,51,1008,1.71
EAW,1959,52,1152,1.73
EAW,1959,53,1417,1.9
EAW,1959,54,1619,1.91
EAW,1959,55,1702,1.97
EAW,1959,56,1940,1.99
EAW,1959,57,2289,2.13
EAW,1959,58,2439,2.03
EAW,1959,59,2408,2.06
EAW,1959,60,2117,2.03
EAW,1959,61,2191,2.14
EAW,1959,62,2089,2.04
EAW,1959,63,2156,2.07
EAW,1959,64,2164,2.03
EAW,1959,65,1894,1.93
EAW,1959,66,1907,1.93
EAW,1959,67,1865,1.92
EAW,1959,68,1681,1.87
EAW,1959,69,1568,1.84
EAW,1959,70,1366,1.82
EAW,1959,71,895,1.74
EAW,1959,72,872,1.74
EAW,1959,73,365,1.66
EAW,1959,74,60,1.63
EAW,1959,75,-301,1.58
EAW,1959,76,-935,1.5
EAW,1959,77,-1059,1.51
EAW,1959,78,-1507,1.49
EAW,1959,79,-2065,1.42
EAW,1959,80,-1974,1.43
EAW,1959,81,-2153,1.41
EAW,1959,82,-2622,1.35
EAW,1959,83,-2678,1.33
EAW,1959,84,-2763,1.32
EAW,1959,85,-2565,1.33
EAW,1959,86,-2606,1.29
EAW,1959,87,-2301,1.32
EAW,1959,88,-2148,1.33
EAW,1959,89,-2016,1.28
EAW,1959,90,-1778,1.22
EAW,1959,91,-1470,1.28
EAW,1959,92,-1340,1.16
EAW,1959,93,-1092,1.14
EAW,1959,94,-756,1.27
EAW,1959,95,-581,1.33
EAW,1959,96,-480,1.28
EAW,1959,97,-329,1.08
EAW,1959,98,-181,1.33
EAW,1959,99,-139,0.93
EAW,1959,100,-78,0.87
EAW,1960,0,2704,1.3
EAW,1960,1,108,1.17
EAW,1960,2,99,1.31
EAW,1960,3,51,1.2
EAW,1960,4,35,1.16
EAW,1960,5,70,1.46
EAW,1960,6,99,1.81
EAW,1960,7,36,1.26
EAW,1960,8,74,1.69
EAW,1960,9,57,1.52
EAW,1960,10,58,1.62
EAW,1960,11,33,1.29
EAW,1960,12,44,1.35
EAW,1960,13,71,1.75
EAW,1960,14,49,1.42
EAW,1960,15,66,1.62
EAW,1960,16,160,2.37
EAW,1960,17,198,2.61
EAW,1960,18,202,2.96
EAW,1960,19,236,3.05
EAW,1960,20,219,2.76
EAW,1960,21,233,2.76
EAW,1960,22,237,3.14
EAW,1960,23,165,2.19
EAW,1960,24,171,2.25
EAW,1960,25,148,2.1
EAW,1960,26,98,1.51
EAW,1960,27,129,1.76
EAW,1960,28,122,1.68
EAW,1960,29,105,1.46
EAW,1960,30,96,1.43
EAW,1960,31,111,1.5
EAW,1960,32,86,1.34
EAW,1960,33,127,1.47
EAW,1960,34,109,1.33
EAW,1960,35,135,1.39
EAW,1960,36,132,1.36
EAW,1960,37,155,1.35
EAW,1960,38,186,1.37
EAW,1960,39,266,1.49
EAW,1960,40,201,1.32
EAW,1960,41,193,1.41
EAW,1960,42,222,1.44
EAW,1960,43,275,1.47
EAW,1960,44,175,1.25
EAW,1960,45,272,1.32
EAW,1960,46,455,1.51
EAW,1960,47,473,1.49
EAW,1960,48,632,1.59
EAW,1960,49,778,1.65
EAW,1960,50,881,1.65
EAW,1960,51,983,1.73
EAW,1960,52,1088,1.7
EAW,1960,53,1350,1.83
EAW,1960,54,1523,1.86
EAW,1960,55,1800,2.01
EAW,1960,56,2130,2.1
EAW,1960,57,2097,2.02
EAW,1960,58,2405,2.09
EAW,1960,59,2543,2.08
EAW,1960,60,2480,2.03
EAW,1960,61,2382,2.18
EAW,1960,62,2118,2.02
EAW,1960,63,2144,2.01
EAW,1960,64,2074,2.02
EAW,1960,65,1953,1.99
EAW,1960,66,1765,1.92
EAW,1960,67,1855,1.9
EAW,1960,68,1698,1.86
EAW,1960,69,1619,1.86
EAW,1960,70,1306,1.81
EAW,1960,71,977,1.76
EAW,1960,72,800,1.75
EAW,1960,73,714,1.76
EAW,1960,74,93,1.66
EAW,1960,75,-506,1.57
EAW,1960,76,-503,1.6
EAW,1960,77,-1297,1.48
EAW,1960,78,-1794,1.44
EAW,1960,79,-1750,1.49
EAW,1960,80,-2536,1.37
EAW,1960,81,-2397,1.38
EAW,1960,82,-2507,1.39
EAW,1960,83,-2818,1.34
EAW,1960,84,-2842,1.34
EAW,1960,85,-2901,1.29
EAW,1960,86,-2685,1.28
EAW,1960,87,-2496,1.29
EAW,1960,88,-2339,1.25
EAW,1960,89,-2095,1.24
EAW,1960,90,-1889,1.22
EAW,1960,91,-1444,1.25
EAW,1960,92,-1315,1.22
EAW,1960,93,-1088,1.16
EAW,1960,94,-761,1.32
EAW,1960,95,-601,1.23
EAW,1960,96,-478,1.15
EAW,1960,97,-256,1.75
EAW,1960,98,-220,1.36
EAW,1960,99,-127,1.24
EAW,1960,100,-84,0.88
EAW,1961,0,2583,1.28
EAW,1961,1,216,1.4
EAW,1961,2,101,1.27
EAW,1961,3,24,1.05
EAW,1961,4,69,1.37
EAW,1961,5,48,1.28
EAW,1961,6,86,1.81
EAW,1961,7,52,1.42
EAW,1961,8,31,1.25
EAW,1961,9,69,1.77
EAW,1961,10,39,1.45
EAW,1961,11,59,1.67
EAW,1961,12,64,1.71
EAW,1961,13,54,1.47
EAW,1961,14,88,1.74
EAW,1961,15,85,1.73
EAW,1961,16,147,2.13
EAW,1961,17,245,2.84
EAW,1961,18,225,2.7
EAW,1961,19,195,2.39
EAW,1961,20,228,3.06
EAW,1961,21,174,2.36
EAW,1961,22,170,2.05
EAW,1961,23,146,1.93
EAW,1961,24,125,1.69
EAW,1961,25,141,1.87
EAW,1961,26,155,1.89
EAW,1961,27,169,2.23
EAW,1961,28,144,1.83
EAW,1961,29,106,1.5
EAW,1961,30,153,1.66
EAW,1961,31,91,1.36
EAW,1961,32,95,1.34
EAW,1961,33,100,1.34
EAW,1961,34,117,1.39
EAW,1961,35,199,1.62
EAW,1961,36,156,1.44
EAW,1961,37,142,1.33
EAW,1961,38,154,1.32
EAW,1961,39,163,1.29
EAW,1961,40,230,1.37
EAW,1961,41,195,1.28
EAW,1961,42,236,1.43
EAW,1961,43,212,1.37
EAW,1961,44,279,1.42
EAW,1961,45,422,1.53
EAW,1961,46,362,1.4
EAW,1961,47,500,1.49
EAW,1961,48,557,1.5
EAW,1961,49,809,1.7
EAW,1961,50,812,1.63
EAW,1961,51,959,1.68
EAW,1961,52,1127,1.7
EAW,1961,53,1330,1.76
EAW,1961,54,1475,1.82
EAW,1961,55,1761,1.99
EAW,1961,56,2138,2.07
EAW,1961,57,2134,1.99
EAW,1961,58,2570,2.13
EAW,1961,59,2687,2.12
EAW,1961,60,2834,2.09
EAW,1961,61,2789,2.1
EAW,1961,62,2394,2.04
EAW,1961,63,2475,2.1
EAW,1961,64,2278,2.04
EAW,1961,65,2227,2.04
EAW,1961,66,2037,1.99
EAW,1961,67,2125,1.98
EAW,1961,68,1766,1.87
