Year,Age,count_diff,rate_ratio
1918,7,-48,0.97
1918,8,-207,0.87
1918,9,-1,1
1918,10,-94,0.93
1918,11,-88,0.93
1918,12,-145,0.89
1918,13,-316,0.79
1918,14,-275,0.85
1918,15,-266,0.87
1918,16,584,1.3
1918,17,3769,2.92
1918,18,9381,5.56
1918,19,12890,7.21
1918,20,13295,7.28
1918,21,13313,7.01
1918,22,13253,7.23
1918,23,12894,6.85
1918,24,12055,6.26
1918,25,11229,5.61
1918,26,10447,5.18
1918,27,9575,4.84
1918,28,8945,4.63
1918,29,8003,4.34
1918,30,7246,3.93
1918,31,6285,3.87
1918,32,5544,3.37
1918,33,4941,3.3
1918,34,4389,3.08
1918,35,3882,2.93
1918,36,3361,2.76
1918,37,2931,2.58
1918,38,2475,2.23
1918,39,2239,2.19
1918,40,1980,2.07
1918,41,1692,2
1918,42,1541,1.81
1918,43,1145,1.62
1918,44,1063,1.6
1918,45,1052,1.57
1918,46,923,1.53
1918,47,661,1.37
1918,48,625,1.33
1918,49,611,1.32
1918,50,503,1.31
1918,51,465,1.3
1918,52,563,1.3
1918,53,706,1.36
1918,54,564,1.29
1918,55,567,1.33
1918,56,680,1.37
1918,57,712,1.38
1918,58,753,1.37
1918,59,757,1.41
1918,60,660,1.39
1918,61,680,1.42
1918,62,735,1.39
1918,63,643,1.35
1918,64,698,1.38
1918,65,561,1.35
1918,66,523,1.37
1918,67,573,1.38
1918,68,416,1.33
1918,69,378,1.35
1918,70,365,1.41
1918,71,188,1.42
1918,72,101,1.43
1918,73,-212,1.35
1918,74,-435,1.29
1918,75,-376,1.28
1918,76,-553,1.21
1918,77,-461,1.27
1918,78,-551,1.31
1918,79,-629,1.3
1918,80,-671,1.31
1918,81,-650,1.28
1918,82,-706,1.29
1918,83,-889,1.17
1918,84,-739,1.26
1918,85,-587,1.31
1918,86,-704,1.17
1918,87,-561,1.23
1918,88,-514,1.21
1918,89,-490,1.11
1918,90,-446,1.01
1918,91,-351,0.96
1918,92,-254,1.11
1918,93,-180,1.15
1918,94,-127,1.25
1918,95,-95,1.17
1918,96,-77,1.33
1918,97,-65,0.96
1918,98,-34,1.26
1918,99,-33,0.86
1918,100,-10,1.55
1919,0,9535,1.32
1919,1,1026,1.13
1919,2,248,1.05
1919,3,25,1
1919,4,-17,0.99
1919,5,-22,0.98
1919,6,52,1.03
1919,7,49,1.03
1919,8,-38,0.96
1919,9,-31,0.96
1919,10,40,1.04
1919,11,-36,0.95
1919,12,-63,0.93
1919,13,-65,0.93
1919,14,1,1.01
1919,15,-64,0.96
1919,16,79,1.1
1919,17,154,1.18
1919,18,229,1.27
1919,19,220,1.27
1919,20,204,1.28
1919,21,390,1.46
1919,22,433,1.55
1919,23,397,1.54
1919,24,259,1.43
1919,25,366,1.53
1919,26,260,1.44
1919,27,386,1.55
1919,28,344,1.52
1919,29,378,1.55
1919,30,390,1.55
1919,31,285,1.47
1919,32,304,1.44
1919,33,337,1.44
1919,34,457,1.5
1919,35,415,1.48
1919,36,351,1.4
1919,37,405,1.44
1919,38,338,1.37
1919,39,350,1.38
1919,40,519,1.51
1919,41,378,1.39
1919,42,476,1.4
1919,43,436,1.37
1919,44,524,1.41
1919,45,486,1.37
1919,46,525,1.39
1919,47,379,1.29
1919,48,416,1.3
1919,49,429,1.29
1919,50,461,1.31
1919,51,510,1.37
1919,52,467,1.29
1919,53,512,1.3
1919,54,601,1.32
1919,55,470,1.28
1919,56,627,1.35
1919,57,604,1.35
1919,58,633,1.32
1919,59,644,1.33
1919,60,553,1.32
1919,61,524,1.36
1919,62,584,1.37
1919,63,478,1.32
1919,64,630,1.35
1919,65,412,1.29
1919,66,413,1.33
1919,67,506,1.37
1919,68,463,1.36
1919,69,324,1.34
1919,70,111,1.31
1919,71,-9,1.33
1919,72,-340,1.29
1919,73,-566,1.26
1919,74,-494,1.31
1919,75,-449,1.32
1919,76,-672,1.23
1919,77,-656,1.22
1919,78,-991,1.17
1919,79,-789,1.3
1919,80,-1128,1.19
1919,81,-809,1.27
1919,82,-895,1.27
1919,83,-976,1.21
1919,84,-917,1.25
1919,85,-866,1.22
1919,86,-769,1.24
1919,87,-760,1.14
1919,88,-634,1.21
1919,89,-487,1.27
1919,90,-391,1.25
1919,91,-340,1.13
1919,92,-306,1.13
1919,93,-206,1.24
1919,94,-191,1.06
1919,95,-155,1.04
1919,96,-78,1.25
1919,97,-69,0.95
1919,98,-58,0.94
1919,99,-33,0.77
1919,100,-18,0.85
1920,0,11846,1.31
1920,1,827,1.09
1920,2,202,1.05
1920,3,78,1.02
1920,4,97,1.04
1920,5,1,0.99
1920,6,142,1.1
1920,7,-3,0.99
1920,8,-2,0.99
1920,9,81,1.1
1920,10,21,1.02
1920,11,6,1
1920,12,-10,0.98
1920,13,-85,0.89
1920,14,-127,0.85
1920,15,-51,0.95
1920,16,45,1.08
1920,17,82,1.12
1920,18,153,1.21
1920,19,115,1.21
1920,20,93,1.2
1920,21,43,1.17
1920,22,154,1.34
1920,23,68,1.27
1920,24,10,1.23
1920,25,-193,1.04
1920,26,-99,1.13
1920,27,-123,1.11
1920,28,-125,1.12
1920,29,-187,1.07
1920,30,-18,1.22
1920,31,-77,1.15
1920,32,-55,1.17
1920,33,60,1.26
1920,34,85,1.26
1920,35,125,1.28
1920,36,139,1.28
1920,37,176,1.3
1920,38,162,1.27
1920,39,222,1.31
1920,40,248,1.33
1920,41,196,1.29
1920,42,249,1.3
1920,43,378,1.38
1920,44,344,1.32
1920,45,516,1.42
1920,46,457,1.37
1920,47,305,1.26
1920,48,481,1.35
1920,49,466,1.33
1920,50,507,1.34
1920,51,479,1.35
1920,52,550,1.35
1920,53,572,1.36
1920,54,606,1.36
1920,55,612,1.38
1920,56,675,1.37
1920,57,598,1.36
1920,58,606,1.35
1920,59,629,1.35
1920,60,761,1.4
1920,61,390,1.29
1920,62,567,1.37
1920,63,614,1.39
1920,64,642,1.4
1920,65,643,1.38
1920,66,506,1.37
1920,67,431,1.36
1920,68,285,1.32
1920,69,491,1.41
1920,70,142,1.33
1920,71,-139,1.26
1920,72,-3,1.36
1920,73,-446,1.26
1920,74,-432,1.29
1920,75,-531,1.28
1920,76,-734,1.23
1920,77,-501,1.28
1920,78,-821,1.17
1920,79,-793,1.22
1920,80,-898,1.24
1920,81,-863,1.22
1920,82,-935,1.21
1920,83,-1002,1.15
1920,84,-878,1.21
1920,85,-826,1.18
1920,86,-681,1.24
1920,87,-739,1.09
1920,88,-577,1.13
1920,89,-461,1.2
1920,90,-369,1.2
1920,91,-262,1.27
1920,92,-228,1.22
1920,93,-181,1.26
1920,94,-136,1.32
1920,95,-107,1.26
1920,96,-87,1.03
1920,97,-66,1.03
1920,98,-40,0.96
1920,99,-16,1.4
1920,100,-13,1.01
1921,0,10512,1.3
1921,1,1076,1.12
1921,2,260,1.08
1921,3,51,1.02
1921,4,48,1.02
1921,5,-20,0.97
1921,6,87,1.07
1921,7,56,1.06
1921,8,69,1.09
1921,9,35,1.04
1921,10,-12,0.97
1921,11,44,1.06
1921,12,16,1.02
1921,13,-56,0.92
1921,14,-82,0.89
1921,15,-28,0.97
1921,16,16,1.03
1921,17,-9,1.02
1921,18,114,1.16
1921,19,43,1.11
1921,20,-38,1.06
1921,21,45,1.18
1921,22,-45,1.12
1921,23,-138,1.06
1921,24,-171,1.05
1921,25,-52,1.17
1921,26,-203,1.01
1921,27,-88,1.12
1921,28,-67,1.14
1921,29,-161,1.05
1921,30,-32,1.18
1921,31,-72,1.12
1921,32,38,1.23
1921,33,1,1.19
1921,34,47,1.23
1921,35,-44,1.14
1921,36,99,1.25
1921,37,11,1.17
1921,38,153,1.27
1921,39,268,1.37
1921,40,230,1.31
1921,41,168,1.26
1921,42,232,1.29
1921,43,220,1.28
1921,44,149,1.21
1921,45,393,1.33
1921,46,353,1.29
1921,47,406,1.32
1921,48,363,1.27
1921,49,381,1.28
1921,50,481,1.33
1921,51,411,1.29
1921,52,396,1.25
1921,53,516,1.33
1921,54,631,1.38
1921,55,497,1.32
1921,56,606,1.34
1921,57,759,1.42
1921,58,665,1.37
1921,59,634,1.37
1921,60,733,1.4
1921,61,574,1.35
1921,62,514,1.32
1921,63,462,1.33
1921,64,521,1.34
1921,65,460,1.32
1921,66,415,1.32
1921,67,559,1.39
1921,68,241,1.29
1921,69,258,1.32
1921,70,47,1.3
1921,71,-34,1.3
1921,72,-112,1.31
1921,73,-207,1.31
1921,74,-670,1.2
1921,75,-726,1.21
1921,76,-644,1.26
1921,77,-768,1.23
1921,78,-821,1.2
1921,79,-759,1.23
1921,80,-1038,1.19
1921,81,-974,1.21
1921,82,-956,1.23
1921,83,-1017,1.18
1921,84,-1056,1.17
1921,85,-889,1.18
1921,86,-809,1.2
1921,87,-771,1.18
1921,88,-531,1.3
1921,89,-479,1.2
1921,90,-417,1.21
1921,91,-384,1.07
1921,92,-271,1.19
1921,93,-215,1.18
1921,94,-147,1.23
1921,95,-130,1.25
1921,96,-116,0.94
1921,97,-50,1.2
1921,98,-45,0.9
1921,99,-40,0.79
1921,100,-7,1.71
1922,0,9495,1.33
1922,1,1020,1.09
1922,2,336,1.05
1922,3,158,1.07
1922,4,21,1
1922,5,8,0.99
1922,6,89,1.08
1922,7,34,1.03
1922,8,76,1.11
1922,9,15,1.02
1922,10,-15,0.97
1922,11,49,1.08
1922,12,-59,0.9
1922,13,-74,0.89
1922,14,-42,0.95
1922,15,-95,0.89
1922,16,-26,0.98
1922,17,78,1.11
1922,18,81,1.12
1922,19,112,1.16
1922,20,68,1.13
1922,21,-14,1.09
1922,22,53,1.19
1922,23,-20,1.15
1922,24,-18,1.19
1922,25,-133,1.08
1922,26,-77,1.14
1922,27,-127,1.09
1922,28,-101,1.1
1922,29,-38,1.16
1922,30,-169,1.03
1922,31,-77,1.12
1922,32,12,1.2
1922,33,-55,1.13
1922,34,49,1.22
1922,35,39,1.21
1922,36,71,1.23
1922,37,128,1.27
1922,38,129,1.25
1922,39,257,1.35
1922,40,248,1.33
1922,41,168,1.26
1922,42,319,1.33
1922,43,263,1.31
1922,44,334,1.35
1922,45,479,1.41
1922,46,359,1.3
1922,47,426,1.31
1922,48,425,1.29
1922,49,450,1.29
1922,50,345,1.24
1922,51,360,1.25
1922,52,475,1.27
1922,53,515,1.29
1922,54,377,1.24
1922,55,521,1.33
1922,56,620,1.34
1922,57,667,1.35
1922,58,653,1.33
1922,59,738,1.38
1922,60,412,1.26
1922,61,617,1.35
1922,62,717,1.35
1922,63,581,1.33
1922,64,433,1.29
1922,65,445,1.3
1922,66,436,1.32
1922,67,323,1.29
1922,68,391,1.32
1922,69,327,1.32
1922,70,-117,1.23
1922,71,-118,1.27
1922,72,-258,1.27
1922,73,-503,1.23
1922,74,-317,1.31
1922,75,-685,1.24
1922,76,-867,1.21
1922,77,-870,1.23
1922,78,-826,1.26
1922,79,-850,1.25
1922,80,-877,1.26
1922,81,-1131,1.18
1922,82,-1180,1.22
1922,83,-1061,1.22
1922,84,-1201,1.16
1922,85,-1017,1.15
1922,86,-939,1.15
1922,87,-812,1.18
1922,88,-725,1.14
1922,89,-603,1.14
1922,90,-501,1.1
1922,91,-366,1.2
1922,92,-281,1.3
1922,93,-232,1.2
1922,94,-204,1.08
1922,95,-137,1.13
1922,96,-109,1.18
1922,97,-84,1.02
1922,98,-59,0.92
1922,99,-29,1.03
1922,100,-13,1.3
1923,0,8066,1.32
1923,1,807,1.09
1923,2,294,1.08
1923,3,196,1.08
1923,4,75,1.05
1923,5,96,1.1
1923,6,31,1.02
1923,7,107,1.15
1923,8,44,1.07
1923,9,44,1.07
1923,10,42,1.08
1923,11,43,1.08
1923,12,53,1.1
1923,13,-45,0.93
1923,14,-55,0.93
1923,15,34,1.05
1923,16,-92,0.9
1923,17,36,1.05
1923,18,62,1.09
1923,19,38,1.07
1923,20,86,1.14
1923,21,47,1.12
1923,22,-18,1.08
1923,23,92,1.24
1923,24,42,1.22
1923,25,-36,1.16
1923,26,-50,1.16
1923,27,-84,1.13
1923,28,-120,1.08
1923,29,-31,1.17
1923,30,-82,1.11
1923,31,-63,1.13
1923,32,5,1.2
1923,33,51,1.24
1923,34,-3,1.17
1923,35,90,1.27
1923,36,20,1.2
1923,37,94,1.26
1923,38,226,1.35
1923,39,160,1.29
1923,40,152,1.27
1923,41,222,1.32
1923,42,358,1.39
1923,43,401,1.43
1923,44,205,1.27
1923,45,447,1.42
1923,46,447,1.4
1923,47,328,1.28
1923,48,349,1.26
1923,49,483,1.33
1923,50,593,1.39
1923,51,337,1.27
1923,52,488,1.31
1923,53,475,1.28
1923,54,439,1.26
1923,55,608,1.39
1923,56,506,1.31
1923,57,631,1.36
1923,58,684,1.36
1923,59,612,1.33
1923,60,672,1.37
1923,61,523,1.33
1923,62,640,1.35
1923,63,539,1.31
1923,64,533,1.33
1923,65,588,1.36
1923,66,520,1.36
1923,67,307,1.29
1923,68,367,1.32
1923,69,295,1.32
1923,70,15,1.25
1923,71,-194,1.22
1923,72,-240,1.26
1923,73,-309,1.27
1923,74,-334,1.29
1923,75,-507,1.26
1923,76,-518,1.29
1923,77,-689,1.26
1923,78,-887,1.23
1923,79,-866,1.24
1923,80,-919,1.24
1923,81,-864,1.24
1923,82,-1072,1.21
1923,83,-1109,1.2
1923,84,-1146,1.13
1923,85,-845,1.25
1923,86,-771,1.26
1923,87,-693,1.24
1923,88,-681,1.18
1923,89,-627,1.14
1923,90,-462,1.18
1923,91,-262,1.3
1923,92,-316,1.13
1923,93,-262,1.09
1923,94,-161,1.25
1923,95,-109,1.27
1923,96,-85,1.23
1923,97,-78,1
1923,98,-54,0.8
1923,99,-23,1.14
1923,100,-20,0.99
1924,0,8391,1.32
1924,1,1287,1.15
1924,2,200,1.04
1924,3,107,1.03
1924,4,211,1.12
1924,5,121,1.11
1924,6,73,1.09
1924,7,44,1.05
1924,8,44,1.06
1924,9,57,1.1
1924,10,51,1.1
1924,11,7,1.01
1924,12,-24,0.96
1924,13,18,1.03
1924,14,-55,0.93
1924,15,-10,1
1924,16,-32,0.98
1924,17,-59,0.95
1924,18,82,1.11
1924,19,171,1.21
1924,20,137,1.18
1924,21,85,1.13
1924,22,-6,1.06
1924,23,52,1.14
1924,24,-10,1.12
1924,25,-98,1.06
1924,26,-109,1.08
1924,27,-92,1.12
1924,28,-128,1.08
1924,29,-86,1.11
1924,30,-134,1.07
1924,31,-163,1.03
1924,32,22,1.22
1924,33,-24,1.16
1924,34,-5,1.17
1924,35,103,1.27
1924,36,38,1.21
1924,37,66,1.23
1924,38,183,1.33
1924,39,218,1.33
1924,40,206,1.31
1924,41,124,1.25
1924,42,308,1.36
1924,43,288,1.34
1924,44,269,1.3
1924,45,463,1.44
1924,46,341,1.34
1924,47,441,1.36
1924,48,411,1.31
1924,49,448,1.3
1924,50,400,1.26
1924,51,386,1.27
1924,52,575,1.35
1924,53,549,1.33
1924,54,685,1.36
1924,55,515,1.31
1924,56,543,1.3
1924,57,679,1.38
1924,58,651,1.34
1924,59,728,1.37
1924,60,646,1.33
1924,61,601,1.34
1924,62,514,1.3
1924,63,584,1.32
1924,64,609,1.33
1924,65,503,1.31
1924,66,250,1.27
1924,67,653,1.4
1924,68,483,1.34
1924,69,371,1.33
1924,70,66,1.27
1924,71,-16,1.26
1924,72,-214,1.24
1924,73,-390,1.25
1924,74,-420,1.27
1924,75,-756,1.21
1924,76,-825,1.21
1924,77,-850,1.22
1924,78,-989,1.22
1924,79,-1036,1.22
1924,80,-1129,1.22
1924,81,-887,1.27
1924,82,-954,1.26
1924,83,-1070,1.23
1924,84,-1228,1.18
1924,85,-1015,1.2
1924,86,-910,1.2
1924,87,-832,1.18
1924,88,-580,1.32
1924,89,-652,1.15
1924,90,-594,1.04
1924,91,-407,1.14
1924,92,-319,1.11
1924,93,-259,1.13
1924,94,-244,0.96
1924,95,-138,1.16
1924,96,-112,1.06
1924,97,-76,1.11
1924,98,-42,1.44
1924,99,-32,0.9
1924,100,-12,1.32
1925,0,7680,1.29
1925,1,921,1.11
1925,2,207,1.05
1925,3,90,1.02
1925,4,182,1.1
1925,5,70,1.02
1925,6,114,1.14
1925,7,26,1.03
1925,8,66,1.1
1925,9,15,1.01
1925,10,9,1.01
1925,11,67,1.14
1925,12,-3,1
1925,13,37,1.07
1925,14,-36,0.95
1925,15,-22,0.98
1925,16,18,1.04
1925,17,-24,1
1925,18,65,1.09
1925,19,117,1.15
1925,20,117,1.15
1925,21,66,1.11
1925,22,13,1.06
1925,23,-45,1.02
1925,24,-42,1.05
1925,25,-112,1.01
1925,26,-122,1.04
1925,27,-100,1.09
1925,28,-143,1.06
1925,29,-7,1.21
1925,30,-135,1.06
1925,31,19,1.22
1925,32,-125,1.07
1925,33,-11,1.18
1925,34,33,1.22
1925,35,-41,1.13
1925,36,19,1.19
1925,37,89,1.26
1925,38,133,1.29
1925,39,84,1.24
1925,40,302,1.41
1925,41,332,1.44
1925,42,316,1.38
1925,43,297,1.36
1925,44,409,1.42
1925,45,390,1.37
1925,46,376,1.37
1925,47,536,1.46
1925,48,296,1.27
1925,49,451,1.32
1925,50,512,1.33
1925,51,428,1.29
1925,52,652,1.37
1925,53,567,1.34
1925,54,553,1.31
1925,55,563,1.32
1925,56,506,1.28
1925,57,486,1.28
1925,58,816,1.42
1925,59,717,1.38
1925,60,715,1.36
1925,61,818,1.43
1925,62,839,1.4
1925,63,777,1.4
1925,64,622,1.34
1925,65,602,1.33
1925,66,535,1.36
1925,67,488,1.36
1925,68,375,1.32
1925,69,575,1.39
1925,70,321,1.34
1925,71,51,1.29
1925,72,-112,1.26
1925,73,-61,1.31
1925,74,-482,1.25
1925,75,-563,1.26
1925,76,-774,1.23
1925,77,-831,1.22
1925,78,-858,1.25
1925,79,-831,1.28
1925,80,-1157,1.23
1925,81,-1050,1.24
1925,82,-1125,1.21
1925,83,-984,1.27
1925,84,-1082,1.25
1925,85,-1043,1.24
1925,86,-1060,1.15
1925,87,-888,1.19
1925,88,-778,1.16
1925,89,-653,1.16
1925,90,-574,1.1
1925,91,-383,1.18
1925,92,-333,1.23
1925,93,-259,1.21
1925,94,-211,1.07
1925,95,-178,1
1925,96,-108,0.97
1925,97,-85,1.01
1925,98,-48,1.23
1925,99,-46,0.56
1925,100,-20,1.12
1926,0,7315,1.31
1926,1,684,1.09
1926,2,396,1.15
1926,3,79,1.03
1926,4,190,1.13
1926,5,205,1.15
1926,6,106,1.08
1926,7,82,1.12
1926,8,21,1.03
1926,9,63,1.12
1926,10,84,1.19
1926,11,38,1.08
1926,12,12,1.03
1926,13,11,1.03
1926,14,-29,0.96
1926,15,13,1.03
1926,16,-13,1
1926,17,60,1.09
1926,18,46,1.08
1926,19,74,1.11
1926,20,76,1.11
1926,21,76,1.12
1926,22,58,1.11
1926,23,-37,1.01
1926,24,-64,1
1926,25,-50,1.03
1926,26,-42,1.07
1926,27,-18,1.14
1926,28,-185,0.99
1926,29,-69,1.13
1926,30,-122,1.07
1926,31,-101,1.08
1926,32,-87,1.1
1926,33,-31,1.16
1926,34,-38,1.15
1926,35,1,1.18
1926,36,-47,1.13
1926,37,87,1.25
1926,38,99,1.26
1926,39,108,1.27
1926,40,205,1.35
1926,41,243,1.36
1926,42,275,1.36
1926,43,264,1.36
1926,44,350,1.4
1926,45,329,1.35
1926,46,380,1.38
1926,47,322,1.33
1926,48,281,1.29
1926,49,419,1.34
1926,50,530,1.37
1926,51,496,1.34
1926,52,389,1.25
1926,53,640,1.37
1926,54,651,1.38
1926,55,616,1.36
1926,56,712,1.37
1926,57,448,1.26
1926,58,720,1.38
1926,59,709,1.38
1926,60,764,1.4
1926,61,722,1.4
1926,62,575,1.31
1926,63,553,1.31
1926,64,643,1.35
1926,65,701,1.37
1926,66,755,1.42
1926,67,610,1.39
1926,68,506,1.37
1926,69,569,1.4
1926,70,366,1.35
1926,71,51,1.29
1926,72,-237,1.23
1926,73,-295,1.24
1926,74,-407,1.24
1926,75,-450,1.28
1926,76,-364,1.34
1926,77,-703,1.26
1926,78,-768,1.26
1926,79,-747,1.29
1926,80,-1025,1.24
1926,81,-1026,1.25
1926,82,-1105,1.25
1926,83,-1153,1.2
1926,84,-1028,1.24
1926,85,-1139,1.17
1926,86,-979,1.23
1926,87,-799,1.23
1926,88,-762,1.17
1926,89,-585,1.26
1926,90,-513,1.19
1926,91,-369,1.24
1926,92,-279,1.37
1926,93,-250,1.27
1926,94,-156,1.39
1926,95,-148,1.03
1926,96,-88,1.3
1926,97,-61,1.28
1926,98,-53,1.2
1926,99,-28,1.4
1926,100,-13,2.1
1927,0,7002,1.32
1927,1,1020,1.15
1927,2,295,1.09
1927,3,200,1.1
1927,4,159,1.11
1927,5,156,1.12
1927,6,18,0.99
1927,7,119,1.12
1927,8,102,1.2
1927,9,49,1.1
1927,10,72,1.16
1927,11,13,1.02
1927,12,8,1.01
1927,13,10,1.03
1927,14,-11,0.99
1927,15,11,1.02
1927,16,15,1.03
1927,17,60,1.09
1927,18,112,1.15
1927,19,3,1.04
1927,20,147,1.2
1927,21,154,1.2
1927,22,93,1.14
1927,23,-18,1.03
1927,24,53,1.11
1927,25,17,1.08
1927,26,-14,1.07
1927,27,-14,1.1
1927,28,-117,1.03
1927,29,-97,1.08
1927,30,-128,1.07
1927,31,-122,1.07
1927,32,-104,1.09
1927,33,-91,1.1
1927,34,-62,1.13
1927,35,105,1.29
1927,36,39,1.22
1927,37,122,1.28
1927,38,165,1.31
1927,39,177,1.32
1927,40,320,1.44
1927,41,265,1.39
1927,42,239,1.32
1927,43,346,1.4
1927,44,300,1.36
1927,45,458,1.44
1927,46,378,1.35
1927,47,503,1.42
1927,48,417,1.36
1927,49,444,1.36
1927,50,444,1.33
1927,51,364,1.27
1927,52,599,1.34
1927,53,623,1.34
1927,54,652,1.34
1927,55,685,1.39
1927,56,682,1.35
1927,57,816,1.4
1927,58,682,1.33
1927,59,853,1.41
1927,60,769,1.38
1927,61,680,1.37
1927,62,762,1.37
1927,63,533,1.29
1927,64,609,1.31
1927,65,703,1.35
1927,66,558,1.35
1927,67,382,1.3
1927,68,432,1.34
1927,69,375,1.34
1927,70,382,1.35
1927,71,171,1.32
1927,72,85,1.32
1927,73,-69,1.3
1927,74,-320,1.26
1927,75,-651,1.22
1927,76,-725,1.26
1927,77,-919,1.23
1927,78,-1057,1.21
1927,79,-887,1.27
1927,80,-1107,1.24
1927,81,-1142,1.23
1927,82,-1323,1.23
1927,83,-1159,1.27
1927,84,-1183,1.24
1927,85,-983,1.26
1927,86,-1083,1.24
1927,87,-1039,1.19
1927,88,-868,1.16
1927,89,-674,1.21
1927,90,-607,1.1
1927,91,-451,1.16
1927,92,-400,1.05
1927,93,-287,1.19
1927,94,-207,1.33
1927,95,-172,0.94
1927,96,-102,1.35
1927,97,-72,1.34
1927,98,-52,1.03
1927,99,-35,1.06
1927,100,-20,1.39
1928,0,6752,1.33
1928,1,690,1.12
1928,2,248,1.09
1928,3,159,1.1
1928,4,133,1.1
1928,5,149,1.12
1928,6,68,1.05
1928,7,88,1.09
1928,8,43,1.03
1928,9,70,1.13
1928,10,101,1.25
1928,11,77,1.17
1928,12,60,1.12
1928,13,14,1.02
1928,14,2,1.01
1928,15,23,1.05
1928,16,11,1.02
1928,17,139,1.19
1928,18,126,1.17
1928,19,100,1.14
1928,20,64,1.11
1928,21,50,1.1
1928,22,-9,1.04
1928,23,68,1.12
1928,24,32,1.08
1928,25,-68,0.99
1928,26,-32,1.03
1928,27,-9,1.07
1928,28,-127,0.98
1928,29,-14,1.13
1928,30,31,1.22
1928,31,13,1.22
1928,32,-103,1.09
1928,33,7,1.2
1928,34,-44,1.15
1928,35,-16,1.17
1928,36,38,1.22
1928,37,137,1.32
1928,38,50,1.21
1928,39,168,1.31
1928,40,124,1.28
1928,41,147,1.3
1928,42,286,1.38
1928,43,189,1.29
1928,44,287,1.37
1928,45,353,1.4
1928,46,357,1.38
1928,47,478,1.43
1928,48,466,1.39
1928,49,376,1.33
1928,50,408,1.34
1928,51,600,1.45
1928,52,491,1.32
1928,53,576,1.33
1928,54,575,1.31
1928,55,560,1.33
1928,56,701,1.37
1928,57,794,1.41
1928,58,653,1.32
1928,59,688,1.34
1928,60,779,1.39
1928,61,799,1.42
1928,62,653,1.35
1928,63,927,1.44
1928,64,742,1.36
1928,65,858,1.38
1928,66,800,1.43
1928,67,494,1.34
1928,68,520,1.36
1928,69,413,1.35
1928,70,277,1.34
1928,71,245,1.35
1928,72,93,1.32
1928,73,-251,1.26
1928,74,-281,1.28
1928,75,-331,1.28
1928,76,-305,1.32
1928,77,-688,1.27
1928,78,-796,1.27
1928,79,-672,1.32
1928,80,-1087,1.22
1928,81,-925,1.28
1928,82,-952,1.32
1928,83,-1128,1.24
1928,84,-1315,1.19
1928,85,-1038,1.23
1928,86,-923,1.26
1928,87,-869,1.26
1928,88,-840,1.19
1928,89,-624,1.26
1928,90,-519,1.23
1928,91,-420,1.17
1928,92,-391,1.15
1928,93,-254,1.22
1928,94,-203,1.27
1928,95,-168,1.15
1928,96,-89,1.5
1928,97,-71,1.22
1928,98,-69,0.88
1928,99,-36,0.97
1928,100,-24,1.15
1929,0,6894,1.3
1929,1,800,1.1
1929,2,84,1.01
1929,3,184,1.09
1929,4,149,1.1
1929,5,135,1.09
1929,6,72,1.06
1929,7,149,1.17
1929,8,131,1.16
1929,9,128,1.18
1929,10,72,1.15
1929,11,32,1.06
1929,12,-67,0.85
1929,13,3,0.99
1929,14,102,1.17
1929,15,-30,0.97
1929,16,21,1.04
1929,17,94,1.12
1929,18,59,1.08
1929,19,104,1.14
1929,20,187,1.22
1929,21,115,1.16
1929,22,81,1.14
1929,23,24,1.08
1929,24,37,1.09
1929,25,-16,1.04
1929,26,85,1.14
1929,27,59,1.12
1929,28,-12,1.06
1929,29,-111,1
1929,30,-86,1.06
1929,31,-48,1.13
1929,32,-40,1.16
1929,33,12,1.21
1929,34,3,1.2
1929,35,17,1.21
1929,36,108,1.29
1929,37,61,1.24
1929,38,8,1.18
1929,39,210,1.34
1929,40,197,1.32
1929,41,198,1.33
1929,42,493,1.53
1929,43,443,1.49
1929,44,560,1.55
1929,45,494,1.48
1929,46,437,1.42
1929,47,605,1.5
1929,48,572,1.42
1929,49,509,1.37
1929,50,729,1.48
1929,51,558,1.41
1929,52,724,1.42
1929,53,759,1.4
1929,54,716,1.34
1929,55,773,1.39
1929,56,811,1.36
1929,57,780,1.37
1929,58,819,1.36
1929,59,974,1.4
1929,60,980,1.4
1929,61,725,1.35
1929,62,714,1.33
1929,63,657,1.32
1929,64,515,1.29
1929,65,780,1.34
1929,66,653,1.33
1929,67,498,1.31
1929,68,367,1.3
1929,69,411,1.34
1929,70,123,1.29
1929,71,5,1.29
1929,72,-165,1.27
1929,73,-184,1.29
1929,74,-545,1.24
1929,75,-715,1.23
1929,76,-919,1.2
1929,77,-903,1.23
1929,78,-994,1.27
1929,79,-1135,1.25
1929,80,-1434,1.19
1929,81,-1132,1.26
1929,82,-1444,1.21
1929,83,-1416,1.22
1929,84,-1550,1.17
1929,85,-1346,1.21
1929,86,-1166,1.24
1929,87,-1179,1.13
1929,88,-1011,1.17
1929,89,-962,1.08
1929,90,-613,1.25
1929,91,-582,1.05
1929,92,-404,1.22
1929,93,-356,1.03
1929,94,-286,0.96
1929,95,-207,1.04
1929,96,-162,1.03
1929,97,-110,0.9
1929,98,-64,1.2
1929,99,-43,1.01
1929,100,-19,1.31
1930,0,6266,1.34
1930,1,572,1.13
1930,2,264,1.13
1930,3,146,1.1
1930,4,132,1.1
1930,5,145,1.12
1930,6,81,1.08
1930,7,68,1.08
1930,8,81,1.11
1930,9,96,1.13
1930,10,94,1.15
1930,11,12,1.01
1930,12,25,1.05
